,term,count,num_docs,label,subjectivity_max,subjectivity_min,subjectivity_mean
6408,foodstuff,1,1,['negative'],0.425,0.425,0.425
6459,forestar,1,1,['positive'],0.0,0.0,0.0
6463,forfeiture,1,1,['positive'],0.0,0.0,0.0
6533,four,1,1,['neutral'],0.3821428571428571,0.3821428571428571,0.3821428571428571
6532,fountain,1,1,['neutral'],0.6625,0.6625,0.6625
15259,simon,1,1,['positive'],0.4125,0.4125,0.4125
6524,founded,1,1,['positive'],0.22916666666666666,0.22916666666666666,0.22916666666666666
15269,simplify,1,1,['positive'],0.475,0.475,0.475
6520,fostering,1,1,['positive'],0.6444444444444445,0.6444444444444445,0.6444444444444445
6519,fostered,1,1,['positive'],0.2666666666666667,0.2666666666666667,0.2666666666666667
15270,simplifying,1,1,['positive'],0.2,0.2,0.2
6515,fossi,1,1,['neutral'],0.47,0.47,0.47
6513,forwarders,1,1,['positive'],0.3607142857142857,0.3607142857142857,0.3607142857142857
15274,simulate,1,1,['neutral'],0.4821428571428572,0.4821428571428572,0.4821428571428572
15278,simulcast,1,1,['neutral'],0.5222222222222223,0.5222222222222223,0.5222222222222223
6461,forever,1,1,['positive'],0.16666666666666666,0.16666666666666666,0.16666666666666666
6502,fortuna,1,1,['neutral'],0.0,0.0,0.0
6495,forth,1,1,['neutral'],0.0,0.0,0.0
6492,formulating,1,1,['positive'],0.525,0.525,0.525
6484,formatted,1,1,['positive'],0.35625,0.35625,0.35625
15292,singsation,1,1,['positive'],0.4,0.4,0.4
6481,formalizing,1,1,['neutral'],0.625,0.625,0.625
6480,formalized,1,1,['neutral'],0.5,0.5,0.5
6479,formalization,1,1,['neutral'],0.42857142857142855,0.42857142857142855,0.42857142857142855
15295,sinha,1,1,['neutral'],0.5,0.5,0.5
15297,sinus,1,1,['neutral'],0.0,0.0,0.0
15300,sirt,1,1,['positive'],0.3929292929292929,0.3929292929292929,0.3929292929292929
6469,forklift,1,1,['positive'],0.3,0.3,0.3
6464,forge,1,1,['positive'],0.5,0.5,0.5
6498,fortifying,1,1,['positive'],0.19999999999999998,0.19999999999999998,0.19999999999999998
6404,font,1,1,['neutral'],0.35714285714285715,0.35714285714285715,0.35714285714285715
6403,fone,1,1,['neutral'],0.4,0.4,0.4
6402,fondness,1,1,['neutral'],0.45,0.45,0.45
6331,floored,1,1,['neutral'],0.4666666666666666,0.4666666666666666,0.4666666666666666
15382,slippery,1,1,['neutral'],0.4214285714285714,0.4214285714285714,0.4214285714285714
15383,slit,1,1,['neutral'],0.125,0.125,0.125
6328,flooded,1,1,['neutral'],0.3888888888888889,0.3888888888888889,0.3888888888888889
15384,slogan,1,1,['positive'],0.6386363636363637,0.6386363636363637,0.6386363636363637
6326,flock,1,1,['positive'],0.95,0.95,0.95
15387,slotted,1,1,['neutral'],0.6666666666666666,0.6666666666666666,0.6666666666666666
6319,fliggy,1,1,['positive'],0.41761363636363635,0.41761363636363635,0.41761363636363635
6316,flexran,1,1,['positive'],0.0,0.0,0.0
6315,flexitarian,1,1,['positive'],0.5,0.5,0.5
15395,slr,1,1,['neutral'],0.484469696969697,0.484469696969697,0.484469696969697
15396,sludge,1,1,['positive'],0.3847222222222222,0.3847222222222222,0.3847222222222222
15380,slipped,1,1,['negative'],0.21874999999999997,0.21874999999999997,0.21874999999999997
15397,sluggish,1,1,['positive'],0.16090909090909092,0.16090909090909092,0.16090909090909092
6308,fleeting,1,1,['neutral'],0.375,0.375,0.375
15398,slump,1,1,['positive'],0.0,0.0,0.0
6305,fledged,1,1,['neutral'],0.50625,0.50625,0.50625
6304,flawlessly,1,1,['positive'],0.6333333333333334,0.6333333333333334,0.6333333333333334
6301,flavoring,1,1,['positive'],0.5464285714285714,0.5464285714285714,0.5464285714285714
6300,flavorful,1,1,['positive'],0.25,0.25,0.25
15399,slurry,1,1,['positive'],0.35,0.35,0.35
15401,sma,1,1,['positive'],0.55,0.55,0.55
6295,flattens,1,1,['neutral'],0.5,0.5,0.5
6291,flask,1,1,['neutral'],0.4125,0.4125,0.4125
15413,smartfleet,1,1,['positive'],0.9,0.9,0.9
6287,flareups,1,1,['positive'],0.44999999999999996,0.44999999999999996,0.44999999999999996
6309,flesh,1,1,['neutral'],0.6292207792207792,0.6292207792207792,0.6292207792207792
6334,floorspace,1,1,['positive'],0.5895833333333333,0.5895833333333333,0.5895833333333333
6338,floridablanca,1,1,['positive'],0.9266666666666666,0.9266666666666666,0.9266666666666666
6339,floss,1,1,['negative'],0.2866666666666666,0.2866666666666666,0.2866666666666666
6399,follows,1,1,['neutral'],0.3833333333333333,0.3833333333333333,0.3833333333333333
15351,slash,1,1,['negative'],0.42083333333333334,0.42083333333333334,0.42083333333333334
15353,slaughter,1,1,['neutral'],0.475,0.475,0.475
6395,followable,1,1,['positive'],0.41666666666666663,0.41666666666666663,0.41666666666666663
15354,slb,1,1,['neutral'],0.4083333333333333,0.4083333333333333,0.4083333333333333
6390,follicular,1,1,['positive'],0.5626666666666666,0.5626666666666666,0.5626666666666666
15355,slbs,1,1,['neutral'],0.34375,0.34375,0.34375
6385,foghorn,1,1,['positive'],0.445,0.445,0.445
6377,fmap,1,1,['neutral'],0.5,0.5,0.5
6373,flyer,1,1,['positive'],0.31333333333333335,0.31333333333333335,0.31333333333333335
6370,fluzone,1,1,['positive'],0.5151515151515151,0.5151515151515151,0.5151515151515151
6369,fluxlink,1,1,['neutral'],0.52,0.52,0.52
6366,flute,1,1,['neutral'],0.8333333333333334,0.8333333333333334,0.8333333333333334
6365,flush,1,1,['negative'],0.38055555555555554,0.38055555555555554,0.38055555555555554
6364,fluoroscopy,1,1,['positive'],0.36944444444444446,0.36944444444444446,0.36944444444444446
6361,fluidics,1,1,['positive'],0.0,0.0,0.0
6357,flue,1,1,['neutral'],0.1875,0.1875,0.1875
15369,slider,1,1,['positive'],0.34375,0.34375,0.34375
6355,fluctuating,1,1,['neutral'],0.6666666666666666,0.6666666666666666,0.6666666666666666
6354,fluctuate,1,1,['positive'],0.0,0.0,0.0
15373,slideware,1,1,['neutral'],0.0,0.0,0.0
6346,flowform,1,1,['positive'],0.4,0.4,0.4
15374,sliding,1,1,['positive'],0.4415757575757576,0.4415757575757576,0.4415757575757576
6344,flowback,1,1,['positive'],0.0,0.0,0.0
15377,slimming,1,1,['neutral'],0.4,0.4,0.4
15378,slip,1,1,['positive'],0.7861111111111111,0.7861111111111111,0.7861111111111111
6341,flourish,1,1,['positive'],0.6022727272727273,0.6022727272727273,0.6022727272727273
6284,flange,1,1,['negative'],0.125,0.125,0.125
15014,serotype,1,1,['positive'],0.84375,0.84375,0.84375
7022,gnp,1,1,['neutral'],0.6,0.6,0.6
7026,goalie,1,1,['neutral'],0.5499999999999999,0.5499999999999999,0.5499999999999999
7782,humidification,1,1,['neutral'],0.0,0.0,0.0
7779,humanoid,1,1,['neutral'],0.42500000000000004,0.42500000000000004,0.42500000000000004
14649,sanctum,1,1,['neutral'],0.25555555555555554,0.25555555555555554,0.25555555555555554
7775,humana,1,1,['positive'],0.0,0.0,0.0
7771,hulu,1,1,['positive'],0.25,0.25,0.25
7770,hugo,1,1,['neutral'],0.45454545454545453,0.45454545454545453,0.45454545454545453
7769,hugh,1,1,['positive'],0.25,0.25,0.25
14653,sandm,1,1,['neutral'],0.5166666666666667,0.5166666666666667,0.5166666666666667
7764,hue,1,1,['neutral'],0.3125,0.3125,0.3125
7763,hudey,1,1,['neutral'],0.5444444444444444,0.5444444444444444,0.5444444444444444
7762,huddle,1,1,['neutral'],0.0,0.0,0.0
7758,hubbing,1,1,['positive'],0.26,0.26,0.26
7783,humidity,1,1,['positive'],0.48333333333333334,0.48333333333333334,0.48333333333333334
14654,sandoz,1,1,['positive'],0.8398333333333333,0.8398333333333333,0.8398333333333333
7748,hrsa,1,1,['neutral'],0.6,0.6,0.6
7744,hq,1,1,['positive'],0.4382575757575758,0.4382575757575758,0.4382575757575758
7742,hpmc,1,1,['negative'],0.39479166666666665,0.39479166666666665,0.39479166666666665
14660,sanitization,1,1,['positive'],0.6166666666666667,0.6166666666666667,0.6166666666666667
7738,hpa,1,1,['positive'],0.38000000000000006,0.38000000000000006,0.38000000000000006
7735,hovers,1,1,['neutral'],0.23333333333333334,0.23333333333333334,0.23333333333333334
14661,sanitizer,1,1,['positive'],0.7333333333333333,0.7333333333333333,0.7333333333333333
14662,sanitizers,1,1,['neutral'],0.3,0.3,0.3
14664,sanjel,1,1,['positive'],0.0,0.0,0.0
14666,santander,1,1,['positive'],0.5766666666666667,0.5766666666666667,0.5766666666666667
14670,saponiqx,1,1,['neutral'],0.4666666666666666,0.4666666666666666,0.4666666666666666
14671,sapphire,1,1,['positive'],0.6,0.6,0.6
7752,hsinchu,1,1,['neutral'],0.575,0.575,0.575
7722,hound,1,1,['positive'],0.0,0.0,0.0
7784,humiliation,1,1,['neutral'],0.7999999999999999,0.7999999999999999,0.7999999999999999
7790,humor,1,1,['positive'],0.5598484848484849,0.5598484848484849,0.5598484848484849
7843,hyperlocal,1,1,['positive'],0.3,0.3,0.3
7841,hypergrowth,1,1,['neutral'],0.3833333333333333,0.3833333333333333,0.3833333333333333
7840,hyperconnected,1,1,['neutral'],0.0,0.0,0.0
7837,hypercompetitive,1,1,['positive'],0.0,0.0,0.0
7835,hypercharges,1,1,['neutral'],0.37142857142857144,0.37142857142857144,0.37142857142857144
7834,hypercell,1,1,['neutral'],0.21428571428571427,0.21428571428571427,0.21428571428571427
7833,hyperactivity,1,1,['neutral'],0.0,0.0,0.0
7832,hyperactive,1,1,['positive'],0.38916666666666666,0.38916666666666666,0.38916666666666666
14637,salvage,1,1,['neutral'],0.4464285714285714,0.4464285714285714,0.4464285714285714
7830,hype,1,1,['neutral'],0.5599999999999999,0.5599999999999999,0.5599999999999999
7829,hygienist,1,1,['neutral'],0.10476190476190475,0.10476190476190475,0.10476190476190475
7827,hydroxide,1,1,['positive'],0.4916666666666667,0.4916666666666667,0.4916666666666667
7788,hummer,1,1,['neutral'],0.45454545454545453,0.45454545454545453,0.45454545454545453
7826,hydrotreating,1,1,['negative'],0.525,0.525,0.525
7823,hydroponics,1,1,['positive'],0.6333333333333333,0.6333333333333333,0.6333333333333333
14642,samr,1,1,['neutral'],0.2333333333333333,0.2333333333333333,0.2333333333333333
7812,hydric,1,1,['negative'],0.2688888888888889,0.2688888888888889,0.2688888888888889
7809,hydrate,1,1,['negative'],0.43333333333333335,0.43333333333333335,0.43333333333333335
7807,hx,1,1,['positive'],0.37222222222222223,0.37222222222222223,0.37222222222222223
7806,hvip,1,1,['positive'],0.675,0.675,0.675
7804,hv,1,1,['neutral'],0.0,0.0,0.0
7800,huron,1,1,['positive'],0.0,0.0,0.0
7798,hunting,1,1,['positive'],0.40580357142857143,0.40580357142857143,0.40580357142857143
7797,hunter,1,1,['positive'],0.83125,0.83125,0.83125
7796,hunt,1,1,['neutral'],0.75,0.75,0.75
14648,sanctioned,1,1,['positive'],0.45,0.45,0.45
7824,hydros,1,1,['positive'],0.75,0.75,0.75
7717,hotpot,1,1,['neutral'],0.6444444444444445,0.6444444444444445,0.6444444444444445
7716,hotness,1,1,['negative'],0.5,0.5,0.5
7715,hotly,1,1,['neutral'],0.8500000000000001,0.8500000000000001,0.8500000000000001
14697,savory,1,1,['neutral'],0.0,0.0,0.0
7649,homeless,1,1,['neutral'],1.0,1.0,1.0
7648,homeland,1,1,['positive'],0.3,0.3,0.3
7644,homebuyer,1,1,['positive'],0.48888888888888893,0.48888888888888893,0.48888888888888893
14700,sawtooth,1,1,['neutral'],0.76,0.76,0.76
7641,homebound,1,1,['neutral'],0.14444444444444446,0.14444444444444446,0.14444444444444446
14702,sayan,1,1,['positive'],0.45,0.45,0.45
14703,saying,1,1,['positive'],0.2416666666666667,0.2416666666666667,0.2416666666666667
7635,homage,1,1,['positive'],0.5083333333333333,0.5083333333333333,0.5083333333333333
14709,sbir,1,1,['neutral'],0.3,0.3,0.3
14710,sbl,1,1,['neutral'],0.16666666666666666,0.16666666666666666,0.16666666666666666
7626,holdout,1,1,['negative'],0.55,0.55,0.55
7653,homepod,1,1,['positive'],0.0,0.0,0.0
14712,sblas,1,1,['positive'],0.5833333333333334,0.5833333333333334,0.5833333333333334
14715,sbti,1,1,['neutral'],0.625,0.625,0.625
7620,hoga,1,1,['neutral'],1.0,1.0,1.0
7618,hofh,1,1,['neutral'],0.6,0.6,0.6
7616,hodgkin,1,1,['neutral'],0.0,0.0,0.0
7615,hockey,1,1,['positive'],0.55,0.55,0.55
7613,hoc,1,1,['neutral'],0.3,0.3,0.3
7610,hoa,1,1,['positive'],0.875,0.875,0.875
7609,hmr,1,1,['positive'],0.5,0.5,0.5
7607,hme,1,1,['positive'],0.5777777777777778,0.5777777777777778,0.5777777777777778
7606,hmas,1,1,['positive'],0.4616666666666666,0.4616666666666666,0.4616666666666666
7605,hlt,1,1,['negative'],0.5611111111111111,0.5611111111111111,0.5611111111111111
14717,scac,1,1,['positive'],0.39000000000000007,0.39000000000000007,0.39000000000000007
7623,holdback,1,1,['neutral'],0.23333333333333334,0.23333333333333334,0.23333333333333334
7656,homestyle,1,1,['positive'],0.59375,0.59375,0.59375
7657,hometown,1,1,['positive'],0.3333333333333333,0.3333333333333333,0.3333333333333333
14694,saved,1,1,['neutral'],0.396969696969697,0.396969696969697,0.396969696969697
7714,hotline,1,1,['neutral'],0.0,0.0,0.0
7712,hotdog,1,1,['positive'],0.5333333333333333,0.5333333333333333,0.5333333333333333
14674,sarcoma,1,1,['neutral'],0.45,0.45,0.45
14675,sarcopenia,1,1,['neutral'],0.2833333333333333,0.2833333333333333,0.2833333333333333
7706,hostage,1,1,['neutral'],0.2285714285714286,0.2285714285714286,0.2285714285714286
14678,sat,1,1,['positive'],0.0,0.0,0.0
7699,hosiery,1,1,['positive'],0.2833333333333333,0.2833333333333333,0.2833333333333333
7692,horror,1,1,['positive'],0.5,0.5,0.5
14685,satisfied,1,1,['positive'],0.6709090909090909,0.6709090909090909,0.6709090909090909
7687,horizonwest,1,1,['neutral'],0.325,0.325,0.325
7686,horizontally,1,1,['neutral'],0.0,0.0,0.0
14686,satisfies,1,1,['positive'],0.9,0.9,0.9
14687,satisfy,1,1,['positive'],0.0,0.0,0.0
7682,hopefully,1,1,['positive'],0.50625,0.50625,0.50625
7679,hopd,1,1,['positive'],0.0,0.0,0.0
7677,hoop,1,1,['neutral'],1.0,1.0,1.0
7676,hook,1,1,['positive'],0.4772727272727273,0.4772727272727273,0.4772727272727273
7675,hoodies,1,1,['positive'],0.75,0.75,0.75
7674,hooded,1,1,['neutral'],0.45,0.45,0.45
14689,saturated,1,1,['positive'],0.5375,0.5375,0.5375
7668,honesty,1,1,['neutral'],0.2,0.2,0.2
7666,honed,1,1,['positive'],0.375,0.375,0.375
7665,honduras,1,1,['neutral'],0.3138888888888889,0.3138888888888889,0.3138888888888889
7664,honduran,1,1,['positive'],0.3888888888888889,0.3888888888888889,0.3888888888888889
7662,homozygous,1,1,['neutral'],0.0,0.0,0.0
7661,homologous,1,1,['positive'],0.5541666666666667,0.5541666666666667,0.5541666666666667
7660,homogenous,1,1,['positive'],0.425,0.425,0.425
7844,hypermarket,1,1,['positive'],0.7,0.7,0.7
14724,scammer,1,1,['negative'],0.0,0.0,0.0
7845,hyperreactivity,1,1,['neutral'],0.3,0.3,0.3
7849,hyperscreen,1,1,['neutral'],0.0,0.0,0.0
8044,immunomodulator,1,1,['neutral'],0.3666666666666667,0.3666666666666667,0.3666666666666667
8041,immunological,1,1,['positive'],0.6375,0.6375,0.6375
8040,immunoglobulin,1,1,['neutral'],0.39375000000000004,0.39375000000000004,0.39375000000000004
8036,immunocompromised,1,1,['positive'],0.25,0.25,0.25
8035,immunocompromise,1,1,['neutral'],0.4666666666666666,0.4666666666666666,0.4666666666666666
8034,immunoassay,1,1,['neutral'],0.55,0.55,0.55
8026,immsa,1,1,['negative'],0.28541666666666665,0.28541666666666665,0.28541666666666665
8025,immortal,1,1,['positive'],0.75,0.75,0.75
14567,rust,1,1,['neutral'],0.0,0.0,0.0
8020,immersion,1,1,['positive'],0.375,0.375,0.375
8019,immensely,1,1,['positive'],0.5454545454545454,0.5454545454545454,0.5454545454545454
14570,rvo,1,1,['neutral'],1.0,1.0,1.0
8045,immunomodulators,1,1,['neutral'],0.3125,0.3125,0.3125
8013,immeasurable,1,1,['neutral'],0.6000000000000001,0.6000000000000001,0.6000000000000001
14575,rxevolution,1,1,['positive'],0.2888888888888889,0.2888888888888889,0.2888888888888889
8001,imagers,1,1,['neutral'],0.0,0.0,0.0
14576,rxsaver,1,1,['neutral'],0.0,0.0,0.0
14577,rxsight,1,1,['neutral'],0.45454545454545453,0.45454545454545453,0.45454545454545453
7997,illustrious,1,1,['positive'],0.346969696969697,0.346969696969697,0.346969696969697
14578,rybelsus,1,1,['positive'],0.625,0.625,0.625
7994,illustrate,1,1,['neutral'],0.25,0.25,0.25
7993,illustra,1,1,['neutral'],1.0,1.0,1.0
14579,ryeqo,1,1,['neutral'],0.125,0.125,0.125
7986,ill,1,1,['positive'],0.75,0.75,0.75
7985,ilker,1,1,['neutral'],0.4166666666666667,0.4166666666666667,0.4166666666666667
14580,ryker,1,1,['positive'],0.0,0.0,0.0
8011,imid,1,1,['neutral'],0.1,0.1,0.1
7983,ikea,1,1,['neutral'],0.4696969696969697,0.4696969696969697,0.4696969696969697
8046,immunomodulatory,1,1,['neutral'],0.625,0.625,0.625
8048,immunostaining,1,1,['neutral'],0.5454545454545454,0.5454545454545454,0.5454545454545454
14528,rt,1,1,['neutral'],0.40238095238095245,0.40238095238095245,0.40238095238095245
8115,inappropriate,1,1,['negative'],0.5713636363636363,0.5713636363636363,0.5713636363636363
8112,inaccurate,1,1,['negative'],0.0,0.0,0.0
8111,inaccuracy,1,1,['neutral'],0.0,0.0,0.0
14529,rtas,1,1,['neutral'],0.0,0.0,0.0
14530,rtcs,1,1,['positive'],0.2409090909090909,0.2409090909090909,0.2409090909090909
8106,imputed,1,1,['positive'],0.4375,0.4375,0.4375
8099,improper,1,1,['positive'],1.0,1.0,1.0
14535,rtm,1,1,['negative'],0.37652116402116403,0.37652116402116403,0.37652116402116403
8096,impressed,1,1,['positive'],1.0,1.0,1.0
8094,imposter,1,1,['negative'],0.6166666666666667,0.6166666666666667,0.6166666666666667
8092,importing,1,1,['neutral'],0.0,0.0,0.0
8047,immunoprotective,1,1,['neutral'],0.125,0.125,0.125
14536,rtn,1,1,['neutral'],0.75,0.75,0.75
14538,rtp,1,1,['neutral'],0.2888888888888889,0.2888888888888889,0.2888888888888889
8083,implies,1,1,['neutral'],0.3,0.3,0.3
8082,implieds,1,1,['positive'],0.9,0.9,0.9
14542,rudimentary,1,1,['negative'],0.3660714285714286,0.3660714285714286,0.3660714285714286
8078,implementers,1,1,['positive'],0.0,0.0,0.0
14544,rugged,1,1,['positive'],0.5,0.5,0.5
8074,implantology,1,1,['positive'],0.03333333333333333,0.03333333333333333,0.03333333333333333
8073,implantables,1,1,['positive'],0.7288888888888888,0.7288888888888888,0.7288888888888888
14545,ruggedness,1,1,['positive'],0.8466666666666667,0.8466666666666667,0.8466666666666667
8069,imperial,1,1,['positive'],0.5,0.5,0.5
8068,imperfect,1,1,['negative'],0.33666666666666667,0.33666666666666667,0.33666666666666667
14561,rupture,1,1,['positive'],0.41875000000000007,0.41875000000000007,0.41875000000000007
14537,rtos,1,1,['neutral'],0.23846153846153847,0.23846153846153847,0.23846153846153847
7981,iitr,1,1,['positive'],0.7250000000000001,0.7250000000000001,0.7250000000000001
7977,iia,1,1,['negative'],0.05555555555555555,0.05555555555555555,0.05555555555555555
7975,ihub,1,1,['positive'],0.2333333333333333,0.2333333333333333,0.2333333333333333
7889,ibl,1,1,['neutral'],0.375,0.375,0.375
7887,ibex,1,1,['neutral'],0.5625,0.5625,0.5625
7886,iberdomide,1,1,['positive'],0.4181818181818182,0.4181818181818182,0.4181818181818182
7884,iba,1,1,['neutral'],0.75,0.75,0.75
7882,ib,1,1,['neutral'],0.3333333333333333,0.3333333333333333,0.3333333333333333
7878,iandts,1,1,['positive'],0.3333333333333333,0.3333333333333333,0.3333333333333333
7877,ianda,1,1,['positive'],0.3522727272727273,0.3522727272727273,0.3522727272727273
7876,iam,1,1,['neutral'],0.0,0.0,0.0
14622,salaried,1,1,['neutral'],0.0,0.0,0.0
14627,saleable,1,1,['negative'],0.25,0.25,0.25
7872,hyundai,1,1,['positive'],0.0,0.0,0.0
7871,hysteroscopic,1,1,['neutral'],0.24999999999999997,0.24999999999999997,0.24999999999999997
7893,ibridge,1,1,['positive'],0.3666666666666667,0.3666666666666667,0.3666666666666667
7870,hysterectomy,1,1,['negative'],0.6692857142857143,0.6692857142857143,0.6692857142857143
7866,hypophysitis,1,1,['positive'],0.41666666666666663,0.41666666666666663,0.41666666666666663
7865,hypomethylating,1,1,['positive'],0.5,0.5,0.5
7864,hypomagnesemias,1,1,['neutral'],0.45,0.45,0.45
7862,hypoimmune,1,1,['neutral'],0.5,0.5,0.5
7860,hypoglycemia,1,1,['positive'],0.6749999999999999,0.6749999999999999,0.6749999999999999
7859,hypofractionated,1,1,['positive'],0.7916666666666666,0.7916666666666666,0.7916666666666666
7858,hypocrite,1,1,['neutral'],0.0,0.0,0.0
7857,hypescalers,1,1,['positive'],0.5333333333333333,0.5333333333333333,0.5333333333333333
7856,hypertriglyceridemic,1,1,['positive'],0.42500000000000004,0.42500000000000004,0.42500000000000004
7854,hypertensive,1,1,['neutral'],1.0,1.0,1.0
14632,salsa,1,1,['positive'],0.7333333333333333,0.7333333333333333,0.7333333333333333
7850,hypersmooth,1,1,['positive'],0.125,0.125,0.125
7869,hypovolemia,1,1,['neutral'],0.6166666666666667,0.6166666666666667,0.6166666666666667
7895,icache,1,1,['positive'],0.3833333333333333,0.3833333333333333,0.3833333333333333
7901,icd,1,1,['positive'],0.2571428571428571,0.2571428571428571,0.2571428571428571
14617,sail,1,1,['positive'],0.05,0.05,0.05
7974,iht,1,1,['negative'],0.0,0.0,0.0
7972,iheart,1,1,['neutral'],0.486060606060606,0.486060606060606,0.486060606060606
7970,ih,1,1,['positive'],0.5416666666666666,0.5416666666666666,0.5416666666666666
7968,igp,1,1,['neutral'],0.4005952380952381,0.4005952380952381,0.4005952380952381
7967,ignition,1,1,['neutral'],0.45454545454545453,0.45454545454545453,0.45454545454545453
7966,ignaz,1,1,['neutral'],0.19999999999999998,0.19999999999999998,0.19999999999999998
7963,igc,1,1,['positive'],0.275,0.275,0.275
